"student_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","job_change"
29814,"city_103",0.919921875,"Male",false,"no_enrollment","Masters","Other","16","10000+","Pvt Ltd",">4",43,false
5565,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM","17","1000-4999","Pvt Ltd",">4",168,true
22197,"city_61",0.9130859375,null,true,"no_enrollment",null,null,"19","1000-4999","Pvt Ltd",">4",23,true
23633,"city_150",0.6982421875,"Male",false,"Full time course","Phd","STEM",">20","10000+","Public Sector",">4",3,false
16762,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd",">4",7,false
28672,"city_103",0.919921875,"Male",false,"no_enrollment","Masters","STEM","19","1000-4999","Pvt Ltd","1",90,false
25954,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",130,false
5149,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","never",64,true
2009,"city_28",0.9389648438,"Male",true,"no_enrollment","Masters","Humanities","15","1000-4999","Pvt Ltd","4",12,false
28338,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Public Sector","1",41,false
31322,"city_75",0.9389648438,"Male",true,"no_enrollment","Masters","STEM","19","10000+","Pvt Ltd","1",332,false
1710,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",47,false
9376,"city_28",0.9389648438,null,true,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","never",109,false
6852,"city_116",0.7431640625,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",42,false
27015,"city_65",0.8017578125,"Male",true,"no_enrollment","Graduate","STEM","16","5000-9999","Pvt Ltd","1",107,false
1562,"city_21",0.6240234375,"Male",false,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",23,true
9583,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM","17","5000-9999","Pvt Ltd",">4",67,true
15600,"city_50",0.8959960938,"Male",true,"no_enrollment","Masters","STEM","15","5000-9999","Pvt Ltd",">4",43,false
28097,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd","2",320,false
11507,"city_114",0.92578125,"Male",false,"Full time course","High School",null,"10","5000-9999","Pvt Ltd","1",65,false
25649,"city_114",0.92578125,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd",">4",58,false
1761,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",64,false
1585,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM","16","1000-4999","Pvt Ltd","2",104,false
3247,"city_100",0.8872070312,null,true,"no_enrollment","Masters","STEM","19","1000-4999","Pvt Ltd",null,104,true
27741,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","13","1000-4999","Pvt Ltd","1",70,false
32175,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",38,false
5537,"city_83",0.9228515625,"Other",true,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd","4",30,false
1535,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","18","5000-9999","Pvt Ltd","4",160,false
4020,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",54,false
19330,"city_75",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",20,true
2355,"city_114",0.92578125,"Male",true,"no_enrollment","Graduate","STEM","10","5000-9999","NGO","4",4,false
31394,"city_103",0.919921875,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Public Sector","1",33,false
26123,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd","2",25,false
746,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","2",7,false
2290,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM","15","10000+","Pvt Ltd","2",5,false
5682,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",328,false
21043,"city_73",0.75390625,null,true,"no_enrollment","High School",null,">20","10000+","Public Sector","2",116,false
6623,"city_114",0.92578125,null,true,"no_enrollment","Masters","STEM","16","1000-4999","Pvt Ltd","4",15,false
2573,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",69,true
31623,"city_23",0.8989257812,"Male",true,"Full time course","Graduate","STEM","12","10000+","Pvt Ltd","2",69,false
23882,"city_114",0.92578125,"Male",false,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",67,false
10300,"city_102",0.8041992188,"Male",false,"no_enrollment","Masters","Business Degree","10","10000+","Public Sector","2",52,false
13877,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","20","5000-9999","Pvt Ltd","2",42,false
30872,"city_83",0.9228515625,"Male",false,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd",">4",17,false
19387,"city_75",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","1",34,false
28471,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",36,false
30723,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","13","1000-4999","NGO","1",15,false
27320,"city_100",0.8872070312,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",102,true
23966,"city_67",0.8549804688,null,true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",17,false
6945,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Public Sector",">4",94,false
29985,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",124,false
20889,"city_159",0.8427734375,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",68,false
13885,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","1",22,false
6318,"city_67",0.8549804688,"Male",true,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","1",15,false
30802,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","4",88,false
21694,"city_71",0.8837890625,"Female",true,"Part time course","Graduate","STEM",">20","10000+","Pvt Ltd",">4",99,false
16891,"city_23",0.8989257812,"Male",true,"Part time course","Graduate","STEM","16","10000+","Pvt Ltd","3",9,false
671,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",20,false
9374,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",55,false
6629,"city_116",0.7431640625,"Male",true,"Full time course","High School",null,"10","1000-4999","Pvt Ltd","1",50,false
22470,"city_136",0.8969726562,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",126,false
31082,"city_114",0.92578125,"Male",false,"Full time course","Masters","STEM","13","10000+","Public Sector","4",90,true
18424,"city_98",0.94921875,"Male",false,"no_enrollment","Masters","No Major",">20","5000-9999","Public Sector","3",22,false
438,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Public Sector",">4",77,false
11306,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","16","10000+","Pvt Ltd","2",3,true
20172,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","11","1000-4999","Pvt Ltd",">4",52,false
33090,"city_71",0.8837890625,"Male",true,"Part time course","Graduate","STEM","12","10000+",null,"1",77,false
31084,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",24,false
15514,"city_71",0.8837890625,"Male",true,"no_enrollment","Masters","STEM","15","1000-4999","Pvt Ltd","1",6,false
10826,"city_28",0.9389648438,"Male",true,"no_enrollment","Masters","STEM","12","10000+","Public Sector",">4",83,false
16108,"city_23",0.8989257812,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",26,false
29039,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",32,false
21298,"city_103",0.919921875,"Male",false,"Full time course","Masters","STEM","14","10000+","Public Sector","2",52,true
14163,"city_103",0.919921875,null,true,"no_enrollment","High School",null,"15","10000+","Pvt Ltd",">4",45,false
27941,"city_103",0.919921875,null,false,"no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd","2",36,false
18617,"city_16",0.91015625,"Other",true,"no_enrollment","Graduate","STEM","11","5000-9999","Pvt Ltd","1",33,false
19664,"city_10",0.8950195312,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",30,false
30594,"city_160",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Other",">4",30,false
27560,"city_123",0.7377929688,"Male",true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","1",53,false
8508,"city_116",0.7431640625,"Male",true,"no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd","1",18,false
4412,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","never",74,false
7847,"city_19",0.6821289062,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",24,false
12877,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",88,false
28342,"city_103",0.919921875,null,true,"Part time course","Masters","STEM","15","1000-4999","Pvt Ltd","2",17,false
29087,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",16,false
21915,"city_16",0.91015625,null,true,"no_enrollment","Phd","STEM","11","10000+","Pvt Ltd",">4",23,false
25795,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM",">20","1000-4999","NGO","4",75,false
17757,"city_21",0.6240234375,null,true,"no_enrollment","Masters","STEM","11","10000+",null,"1",16,true
3653,"city_16",0.91015625,"Female",true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd",">4",52,false
29987,"city_67",0.8549804688,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",70,false
22871,"city_131",0.6801757812,"Male",false,"no_enrollment","Graduate","STEM","10","5000-9999","Pvt Ltd","2",32,false
28611,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",61,true
2701,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",70,false
24182,"city_89",0.9248046875,"Female",true,"no_enrollment","Masters","STEM","19","10000+","Pvt Ltd","never",24,false
31755,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","3",20,false
28297,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",77,false
16949,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","Humanities","20","1000-4999","NGO",">4",69,false
27705,"city_114",0.92578125,null,true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","never",57,false
27696,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",56,false
17946,"city_136",0.8969726562,"Male",false,"no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd","2",8,false
29415,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd","1",8,false
27668,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","14","10000+","Pvt Ltd","4",51,false
49,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","Arts",">20","10000+","Pvt Ltd","2",36,false
8853,"city_103",0.919921875,"Female",false,"Part time course","Masters","Humanities",">20","10000+","Pvt Ltd",">4",9,false
32220,"city_83",0.9228515625,"Male",true,"no_enrollment","Masters","Other","18","10000+",null,"1",44,false
16209,"city_16",0.91015625,"Male",true,"no_enrollment","High School",null,">20","10000+","Pvt Ltd","4",14,false
24239,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd","2",124,false
17025,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM","15","10000+","Pvt Ltd","1",3,false
14846,"city_67",0.8549804688,null,true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","2",35,false
28352,"city_131",0.6801757812,"Male",true,"no_enrollment","Masters","STEM","12","1000-4999","Pvt Ltd","1",21,false
16243,"city_21",0.6240234375,"Male",true,"Full time course","Graduate","STEM","11","1000-4999","Pvt Ltd","1",134,false
27956,"city_16",0.91015625,"Male",true,"no_enrollment","High School",null,"17","10000+","Pvt Ltd","1",12,false
4874,"city_73",0.75390625,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Public Sector",">4",28,false
30799,"city_46",0.7622070312,null,true,"no_enrollment","Masters","STEM","18","1000-4999","Other","4",51,false
19891,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",42,true
18872,"city_16",0.91015625,null,true,"Full time course","Graduate","STEM","10","10000+","Pvt Ltd","2",17,false
2523,"city_173",0.8779296875,null,false,"no_enrollment",null,null,"11","1000-4999","Pvt Ltd",">4",73,false
3958,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd",">4",166,true
11175,"city_12",0.6401367188,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","1",148,false
26884,"city_1",0.8471679688,"Male",true,"no_enrollment","Graduate","STEM","15","10000+",null,"3",35,false
7166,"city_103",0.919921875,null,false,"no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd",">4",32,false
18025,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",20,false
21693,"city_71",0.8837890625,"Male",true,"no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd",">4",36,false
33046,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",57,false
4469,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","2",11,true
32926,"city_104",0.923828125,"Female",false,"Part time course","Graduate","STEM","19","10000+","Pvt Ltd","4",81,false
25382,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","Other","10","10000+","Pvt Ltd","4",45,true
9631,"city_114",0.92578125,null,true,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","never",62,true
28301,"city_160",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",161,false
10666,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","No Major","19","10000+","Pvt Ltd","never",18,false
8898,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","4",31,false
22735,"city_126",0.4790039062,null,true,"Full time course","Phd","STEM",">20","10000+","Pvt Ltd",">4",44,false
32158,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd","3",81,false
16340,"city_65",0.8017578125,null,true,"no_enrollment","Graduate","STEM","12","1000-4999","Pvt Ltd","never",64,false
2792,"city_173",0.8779296875,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",44,false
22347,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","19","5000-9999","Pvt Ltd","1",44,false
6960,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","5000-9999","Pvt Ltd",">4",33,false
25451,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","3",134,false
5468,"city_16",0.91015625,"Female",false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",47,false
12679,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","Business Degree",">20","10000+","Pvt Ltd",">4",57,false
32707,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","STEM",">20","1000-4999",null,"1",28,false
9293,"city_165",0.9028320312,null,true,"Full time course","Masters","STEM","15","10000+","Pvt Ltd","1",224,false
10797,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","3",82,false
890,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",57,true
25500,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","13","1000-4999","NGO","3",266,false
29697,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","Business Degree",">20","1000-4999","Pvt Ltd","1",48,false
10018,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","STEM","12","10000+","Pvt Ltd","4",44,false
28242,"city_45",0.8901367188,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",31,false
20839,"city_23",0.8989257812,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",50,false
10085,"city_40",0.7758789062,"Male",true,"Full time course","Graduate","STEM","10","1000-4999","Pvt Ltd","1",104,false
9307,"city_21",0.6240234375,null,true,"no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd","2",158,false
14087,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","1",204,false
26641,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","17","1000-4999","Pvt Ltd","4",192,true
8577,"city_173",0.8779296875,null,true,"Part time course","Masters","STEM","17","1000-4999","Pvt Ltd","1",102,false
26476,"city_173",0.8779296875,"Male",true,"no_enrollment","High School",null,"11","5000-9999","Pvt Ltd","3",178,false
